Avg-X,Avg-Y,Avg-Z,Std-X,Std-Y,Std-Z,target
0.16153847672,0.03153846608,0.6289600000000001,0.523551866641657,0.375088975639538,0.8017419275552452,2
-0.04599999647999999,0.057384618719999995,0.47391999999999995,0.38852929265340824,0.18119400740033462,0.6511834101080893,7
-0.07584615224,0.32953847408000003,0.36128,0.5522562759318653,0.6105063754619889,0.8118945507884628,7
0.0069230764,-0.004461536,0.23136,0.029482718077388642,0.19901586460552995,0.5120145997918418,5
0.038153846,0.21553845008,0.2883199999999999,0.15764510185864913,0.4767852640169863,0.8129085911712338,5
-0.17676923024,0.0970769312,0.5545599999999999,0.44076450872716577,0.1909545695942084,0.5205865983676491,8
-0.14907692296,0.13092308096,0.46176,0.32396540801359913,0.25522001749318146,0.7134278536754785,2
0.060000005200000005,0.0015384634399999997,0.4,0.2942405921874061,0.16561879454796827,0.5454334056509558,1
-0.06184614888000001,0.14092308144,0.49151999999999996,0.39748903650879447,0.22497568855546557,0.7433427806873488,8
-0.0358461536,0.12292307920000001,0.1232,0.15322652355607183,0.34422881092867214,0.5973616659947303,5
0.03261538984,0.1746153892,0.8571199999999999,0.44874726832683226,0.35762282784960564,0.850100056228677,2
0.10092308032,0.15338462176,0.47631999999999997,0.30739078896592126,0.31059177075816385,0.670068099225743,7
-0.0072307714399999995,0.11984615720000001,0.39184,0.42511511826255916,0.19346782397347717,0.7667765087690155,7
0.02292307896,0.45353847040000006,0.6094400000000001,0.6759267008959103,0.5323676281128539,0.9476238105915237,8
-0.02092307696,-0.005692303199999998,0.66224,0.23724274419515576,0.16468590086203866,0.602191815288119,2
-0.03369230383999999,0.07492307951999999,0.32912,0.2728889463780575,0.13288612821037027,0.46764091523304496,3
0.025384615439999998,0.031076924560000004,0.30912,0.16527008871377952,0.1127069909872813,0.46093820149777137,4
0.02307692256,-0.06000000127999999,0.44304000000000004,0.10986813428306008,0.2804434481718108,0.6691441985103062,5
0.07661537791999999,0.2133846168,0.29952,0.60977240643604,0.4765378215027556,0.4890772634257291,4
0.03553846768,0.13984615224,0.39984000000000003,0.3205723274527175,0.2835100824246791,0.5633669979684647,1
0.0333846172,-0.05015384455999999,0.26848,0.0676155203987091,0.31150423319413095,0.5916607893041418,6
0.019538474240000003,0.18461538976,0.34591999999999995,0.49765419128442934,0.32393659459817353,0.5036381176996039,1
-0.0156923028,0.030153845759999996,0.11040000000000001,0.2610672664859927,0.20439455710301532,0.31408126336984826,4
0.028153854080000002,0.1433846244,0.38816000000000006,0.43047412953609243,0.28577213886789493,0.5311547932571069,3
0.052923085999999994,0.40184617335999995,0.58672,0.522424129237596,0.5582720160076448,0.8241764626583314,8
0.021692306,0.3783076952,0.7113599999999999,0.5368959468680731,0.33433034706210496,0.7004562444578534,7
0.009384616080000002,0.0627692344,0.21231999999999998,0.06759240818484226,0.16088042613515724,0.5171446776289977,6
-0.007076914799999995,0.052307693200000005,0.15856,0.3408268368621179,0.18997975749010768,0.3558757176318722,3
0.019846154399999996,-0.004461537280000002,0.70032,0.36880132513884895,0.25969527198478887,0.7498628525270471,2
0.055846157599999995,0.13323076823999996,0.32639999999999997,0.12278629761896495,0.2824258408083613,0.6526235055527804,5
0.04553846456,0.086461538,0.19856000000000001,0.1347699402556955,0.3001047615092452,0.4674949479940932,6
0.09446154440000001,0.0669230804,0.60912,0.5114199807617544,0.30993510497758914,0.891115270658067,2
-0.004000001440000006,0.0032307655199999997,0.5521600000000001,0.29262428365313436,0.2247843957224545,0.6484807895381327,2
-0.22630769064,0.00030769583999997965,0.644,0.3696602966272091,0.32360748077997475,0.6586701754292508,2
-0.03630769168,-0.02261537856,0.50128,0.3680848831871646,0.34762563998871177,0.6846815037665323,2
0.284461548,0.29723078144,0.39680000000000004,0.36760698950943943,0.3736079217763449,0.4819985062217517,8
-0.0004615382399999993,-0.009999999440000002,0.22080000000000002,0.04772728018206486,0.16135704290041683,0.4617767425932146,6
0.11615385024,0.25892309736,0.6014400000000001,0.3893470528748783,0.47040867537991465,0.60212251776528,2
-0.060923078160000005,0.03076923248,0.46336,0.41096465208949695,0.3594374269024772,0.7674945670166011,2
-0.02907692432,0.11615384672,0.28528,0.10377821489828097,0.23625405031903046,0.7103290234813722,6
-0.07953846103999998,0.058923080159999995,0.2648,0.24980280840610677,0.13504862821254995,0.45483992788672367,3
0.016923076480000007,-0.015384616960000002,0.84976,0.27522557543423093,0.17652129053091226,0.5230808182298411,2
0.030769233439999995,0.21507692768,0.676,0.4871606035430253,0.2519554787779806,0.6661963674473166,7
0.011999998719999997,0.07907692751999999,0.57264,0.31890775528589727,0.20975071837251028,0.5851278752546318,7
-0.004000001600000004,0.06507692624,0.28912,0.5244286331072214,0.17966576641357385,0.506861742095416,3
0.025692304480000004,0.27538462296,0.71808,0.4733454176935215,0.273305433287805,0.651366190095863,8
-0.56769230624,0.07953846048,0.76752,0.4958979586634505,0.28309202602160444,0.6303886496440113,2
-0.051692310000000005,0.09707692416,0.9380799999999999,0.32935670750093954,0.27873718987947543,0.4851980148351805,2
-0.20538462040000002,0.08876923312,0.28543999999999997,0.3548822734725468,0.19171114044832493,0.447194819290206,1
0.049230796240000006,0.1410769268,0.27552,0.5080092998254676,0.2723059993870548,0.48734949430567787,4
0.21230770663999998,0.18323078048,0.43967999999999996,0.44057791322237,0.30383231537282657,0.578339604039011,8
-0.0289230832,0.0449230764,0.10128,0.3989381657225162,0.1732553608508681,0.3163819868450163,3
0.12953848824,0.05323077184,0.33936,0.4153572115212778,0.21772270366122812,0.5335852231837009,8
-0.18907692864,0.07661538904,0.44752,0.435531628754899,0.15229961940027512,0.8580542229952602,7
0.28799999895999995,0.50969231872,0.60432,0.6568188876730237,0.5092117420133159,0.9209319940147589,8
0.15015385296,-0.0843076952,0.6059200000000001,0.4728466998513624,0.25803977013852214,0.7285251907792895,2
0.0515384652,0.05400000088,0.3288,0.13081674036099034,0.14724684653675701,0.6819778295516651,6
0.04923076976,-0.04384615559999999,0.4888,0.20661258205662233,0.20392741929288494,0.5394331839996498,1
0.1293846208,-0.007692309359999999,0.6064,0.42140843970547226,0.27735011408354526,1.0294218960173716,2
-0.022307685679999998,0.16215385112,0.31039999999999995,0.37641174959286283,0.3166609898378096,0.6465346394432396,8
-0.09507691800000001,0.06076923384,0.16064,0.4475991192356724,0.46375687377675645,0.8061917826423192,7
0.07307692408000001,0.1401538468,0.70112,0.3646226922093423,0.2651929758290293,0.8681246140963865,2
-0.13984615552,0.15738462184000002,0.25984,0.5414197305078632,0.40991330671469717,0.5752133294700325,8
-0.18523076992000004,-0.010153850960000002,0.38656,0.3627600976958351,0.20465841868318402,0.49246336554103187,1
0.003076921040000001,0.06969230976,0.2384,0.2609087492478427,0.1747384221249204,0.4525737950876079,1
-0.07953845895999999,0.11476923624,0.43664,0.49082616055167305,0.20138479715479218,0.8506871989162644,7
0.0003076939999999988,0.05492307952,0.26688,0.2215863363236767,0.12180118265549227,0.44201070756261096,4
-0.15230769576,0.13553846272,0.29552,0.4497573418846513,0.28463987586051764,0.6394866140897713,8
0.02784615464,0.046153847840000005,0.40591999999999995,0.08963951630086447,0.06305816119918724,0.490038522567359,4
0.06046154064,0.017692306640000002,0.31088,0.31541467195503603,0.09614154139523182,0.44236458447755506,4
0.07738461967999999,0.6566153892,0.46847999999999995,0.4253850836640267,0.7431370514504969,0.6566789851974859,7
-0.04584615656,0.06292307816,0.37136,0.2643153998153794,0.15681512366710243,0.506829113607338,4
-0.0003076923999999994,0.09030768552,0.2636800000000001,0.06940081940030965,0.37250727005040574,0.8464150622478311,5
-0.030307690720000002,0.27923077520000006,0.6384,0.5261435307235826,0.2648444903791022,0.7941691507481262,7
0.12384615991999999,-0.06200000472000001,0.22320000000000004,0.2892849943889855,0.1692196606782018,0.5820070102670586,5
-0.0018461521599999976,0.01292307744,0.40288,0.2039756425778401,0.16393418703970097,0.5303264142016688,1
0.01000000008,0.17692308159999998,0.31168,0.043792139326623694,0.436391884693965,0.6993445342604744,5
0.12738461688000002,0.2246153888,0.53776,0.2931532777728458,0.37408350688953584,0.593790352228798,7
0.03600000328,0.13476923512,0.39312,0.10589087369498665,0.2779734018919288,0.5644713151259326,6
0.06738461704,-0.006615384559999994,0.49391999999999997,0.19163921525000863,0.14082605308240578,0.536994444664002,1
0.00769230944,0.0558461536,0.04431999999999999,0.06389711080207139,0.5662809230461179,0.5215244362443623,6
0.07969231968,0.3470769364,0.52864,0.5308512100443646,0.4632395530772143,0.8462787663648427,7
-0.01892307952,0.008769229359999997,0.26704,0.23953214226275135,0.06509001094147061,0.4432083464918052,4
-0.024000000080000007,0.33184615896,0.74976,0.4946857069152322,0.2807471435123766,0.6533096833814726,7
0.14076923128000002,0.01061538496,0.40528,0.37103803827342435,0.16548219378215884,0.6457375020857935,7
-0.010461539200000005,0.13261538688000002,0.37007999999999996,0.43918634352851654,0.24312833142471568,0.5126940545783616,4
-0.02415384584,0.024153850960000004,0.25024,0.12654732691325113,0.3415627653885893,0.7160139261215525,5
0.09400000072,-0.0392307712,0.43568000000000007,0.31654305600183924,0.17441195390007821,0.5267748452612367,1
0.002153845919999998,0.059692312080000004,0.43504,0.3613192172421269,0.16985591676849568,0.7253629425329089,8
0.03615385495999999,0.36415386688,0.71408,0.5562560025832374,0.36052433715537385,0.5830980651657146,8
0.03169230968,0.011999998160000004,0.2376,0.05633039119968233,0.31314083839000023,0.5249371771936142,6
-0.0003076919199999999,0.042769235440000004,0.04528,0.08770526697361598,0.448540473459601,0.532998425513622,6
0.0009230775999999996,0.04492307783999999,0.24416000000000002,0.03280352441275576,0.26202381083181214,0.5304506521817085,5
0.035538460880000004,0.0846153868,0.19008,0.10484014229363985,0.18951823523322842,0.4358687802538741,6
0.02246153687999999,0.1530769244,0.23328,0.47198901966674156,0.328371450518901,0.4076150654723155,4
0.05000000096,-0.00984615416,0.49664,0.1278057919795769,0.2374372119227616,0.7201899127313572,5
0.002153847359999997,0.030923075759999995,0.116,0.20901595493023037,0.1599444421839702,0.30400526311233506,4
-0.06984615608,0.03723077184,0.40704,0.32429748047547674,0.24090244328438737,0.6284164529991237,1
0.031230766800000004,0.094000002,0.28432,0.499977318497981,0.2711330182959509,0.6657330828492752,8
-0.013230767679999993,0.06076923512,0.31632,0.27865288783627845,0.11809384498726935,0.46634499847216115,3
0.003999999840000001,0.11015384656,0.5380799999999999,0.24712903559800473,0.24908562472753498,0.5895621371831811,7
-0.0012307707199999988,0.07538462064000001,0.57024,0.29578642699655405,0.10801052625485755,0.5967142887513253,2
-0.13476923496,0.032307692639999996,0.50112,0.2642673957199495,0.27477372127663324,0.5502598891433029,1
-0.05215385504,0.018615384960000002,0.07408000000000001,0.29856976404020735,0.13368770742354671,0.23375233389209196,3
0.031692310640000006,-0.0033846183999999982,0.20992000000000002,0.14416165378627077,0.45588891439925905,0.7055919455322601,5
-0.016000000400000006,0.1730769284,0.29231999999999997,0.5519343594622632,0.32880004581660033,0.4988260394165486,1
-0.04676923616,0.0564615416,0.34896000000000005,0.3265413061445643,0.22894464400404982,0.5677630829844434,3
0.05323075968,0.2327692332,0.33296000000000003,0.4338975237508928,0.4314028585023663,0.4886209557520021,4
0.015692310719999998,0.39938461639999995,0.47888,0.621595524441975,0.6109606981584685,0.8725165589259611,8
0.19338460399999996,0.5961538587999999,0.49568,0.6068582303506258,0.658771063220084,0.6562320760218904,7
0.04938461704,0.035846157520000005,0.30367999999999995,0.15305249905903254,0.23954893678157277,0.6740083512835728,5
-0.16430768912000002,0.08415385032,0.24688,0.3299767082021554,0.23739419326380717,0.49329328558171165,1
-0.012000001040000003,0.04353846208,0.24704,0.20123383737636608,0.11868719921482687,0.4497982196496559,3
-0.011846147439999996,0.42076924407999994,0.60656,0.6140720948301304,0.4517297627537268,0.981089275448468,8
0.044615385040000004,0.008153848160000003,0.37376,0.2635174022067236,0.08633785955952339,0.4873465526706842,4
0.01969229872,0.4926153984,0.5396799999999999,0.708128908989072,0.5686420255622682,1.1010583534036695,8
0.05138461864,0.0092307692,0.15344,0.12994710637786186,0.11167366440761685,0.3942163953972487,5
-0.012769231679999994,0.17123077224,0.28,0.5419745096715036,0.30459911258867833,0.5425746031653159,1
-0.054153846,0.03846153816,0.43360000000000004,0.30605704580860277,0.16644562087410397,0.6695268777278475,7
-0.1635384588,-0.04261538504,0.2336,0.37677487508298413,0.1516396463568876,0.4078085825482343,1
-0.026307693200000003,-0.04292307544,0.06528000000000002,0.0904962054788419,0.1778177371813925,0.31146768949603754,5
-0.0230769236,0.04261538696,0.1224,0.24930672758363678,0.20959364476436626,0.3268085678191439,4
0.002769230560000001,0.06323077328,0.30160000000000003,0.06822795310968637,0.3556585504504581,0.7960305521774902,5
0.0029230756000000035,0.25184617608000004,0.70688,0.5227575856113899,0.4060775680401092,0.8592577410765644,2
0.09584615504000002,-0.06461538695999999,0.3996800000000001,0.3168865247767969,0.18275343858336934,0.526652729604623,1
0.05723076912,0.032153848,0.12527999999999997,0.19828351991817297,0.28866430498897894,0.49561691012313136,5
-0.28061539455999995,0.07153845912,0.40832000000000007,0.33597070400789375,0.263971716836214,0.4298999623168162,6
0.035846154479999996,0.1236923076,0.28032,0.15556433480155604,0.5050533731890049,0.769165715304576,5
0.08276923736000001,0.06015384376,0.40896000000000005,0.4692700376856156,0.27217593524081335,0.6542584492385253,8
0.041538447199999995,0.08661538728,0.24864,0.5651747773110598,0.19781535112157894,0.5148939215022839,1
0.00030769136000000026,0.016615385439999998,0.09344000000000001,0.07684550338134542,0.15313961063866507,0.4003660405179241,5
-0.009538462240000002,-0.004307697039999998,0.23856,0.04189477136024152,0.07893013223487101,0.43482539760230193,6
0.23307692447999998,0.06153846336,0.41008000000000006,0.4773701437992638,0.22011293855967012,0.6362446020203237,8
0.014923071279999995,0.11415384959999998,0.9038399999999999,0.39442390641374236,0.28380075987565395,0.48242186351781363,2
-0.103384616,0.07246154135999998,0.44832000000000005,0.3321230287276378,0.14402572917189727,0.7568658914233088,2
-0.019384616719999997,0.10938461848,0.26896000000000003,0.10704464871613592,0.22390979883943557,0.7247044352009997,6
0.028769231439999998,-0.004769228960000007,0.3456,0.07204223451442358,0.34146531337297303,0.6409672690551367,6
-0.3052307768,0.190153848,0.5287999999999999,0.45818640354834134,0.3026628984323645,0.6999469694198268,7
-0.06123077312,0.12876923544,0.496,0.3764705757130115,0.2647173822249096,0.7711186679104586,7
-0.058769229920000006,0.0264615396,0.48863999999999996,0.23446153956073562,0.24072947786714335,0.5835194516038005,1
-0.15523076928,0.14476923136,0.22463999999999998,0.3347053486275152,0.27650690934809197,0.5066162950399444,1
-0.16861539239999998,0.22830769592,0.9286400000000001,0.4383477447711066,0.41657221588447124,0.9897986413407527,2
-0.14446154656000001,0.13846153904,0.6167999999999999,0.4327298693479069,0.2666025599992512,0.48505933657646466,7
-0.12138461128,0.0035384584000000023,0.2728,0.5729654668483425,0.29253920701935665,0.5155681914160337,1
-0.04030768479999999,0.0795384616,0.51232,0.4346353095302385,0.2665120360431992,0.6750918586385115,8
-0.10292307648,0.07061538632,0.41903999999999997,0.4726656079713269,0.2717494988159349,0.775184544737574,8
0.04923077952,0.10153846136,0.20992000000000002,0.3845261924488623,0.31898136707472385,0.440324418582481,4
-0.13230769704,0.08015384623999999,0.13488,0.39092972501696965,0.24119078348237089,0.6126057342206322,8
0.013846154800000001,0.07615384864,0.21184,0.3847353641375922,0.2206351834963948,0.40861205855921573,4
0.053230754400000004,0.5313845984000001,0.5169600000000001,0.45912915669922083,0.6613126763914942,0.7051515854055779,7
0.08153846624,-0.026615385039999998,0.244,0.32908696810024074,0.15329292758459787,0.4888942625967295,3
0.021384625439999996,0.09230769375999999,0.32976000000000005,0.435358255552412,0.2461538504900004,0.47458354628031524,4
-0.14815384496,0.032769233919999995,0.47888,0.34551671294751285,0.16335108367743542,0.6834678819081406,2
0.03753844912,0.16092307999999997,0.21520000000000003,0.5440253856240143,0.3968629787615413,0.4392058287409219,4
-0.017384615519999997,0.04538461568,0.30224,0.10193175423627018,0.21173977048020734,0.7615803190734382,5
0.062461536479999996,0.026615383839999996,0.30912,0.16723749467323865,0.0842398699493603,0.4569359097291436,4
0.06307692392,-0.0058461524,0.30512,0.2765125250970314,0.07646881318348064,0.4343963462093115,4
0.10323077352,0.0787692336,0.16319999999999998,0.2597226228525789,0.20388859338411172,0.5338248401863668,6
0.018307692639999998,-0.06769230479999999,0.24128000000000002,0.07845988286427096,0.2805067265585479,0.6101842030075835,6
0.00800000096,0.10215384791999998,0.32176,0.057315902815254276,0.4169373901492768,0.7450079881450937,5
0.03723077144,0.0009230776799999989,0.22895999999999997,0.09765729627858924,0.12235016603785336,0.6200384813864378,5
0.0010769229600000002,0.1146153908,0.14656,0.04942294383954345,0.3022294063051321,0.44979480477213163,6
-0.1590769356,0.08246154248000001,0.828,0.44022170260116167,0.2952164740933006,0.8003059414998742,2
-0.004923075440000001,0.09292307568,0.30016000000000004,0.06731995111520053,0.3020711184955091,0.63397411177429,5
-0.007230771119999999,-0.007538457200000002,0.32015999999999994,0.08924947177019515,0.3236752365242367,0.6161506101595615,5
0.00261538512,0.07784615399999999,0.23808,0.0991037964806957,0.1876332810266573,0.5553718696513176,6
-0.01876923144,-0.016769233280000004,0.24624000000000001,0.0808411438974909,0.2102334160672277,0.4911173611266456,6
0.039538463280000005,0.1432307688,0.17439999999999997,0.10538192465307498,0.30865192408559894,0.44341655359266874,6
0.04138462856,0.044307691680000004,0.26032,0.38587151063368763,0.22166962152061065,0.44957212724989964,4
-0.05938461271999999,0.04507692560000001,0.20736,0.22927742912269755,0.13883718922089952,0.39631531688795474,4
-0.027076911919999995,0.16276923472,0.34176,0.4001190710470571,0.3577919238755441,0.6086418506806774,8
-0.04507692695999999,0.37846153808000005,0.50624,0.6375230037435881,0.552549762465357,0.8983769044226372,8
0.04261538288,-0.02276923472,0.34864,0.19970517089121542,0.0645596906569521,0.4526390950856985,3
